"image","xmin","ymin","xmax","ymax","label"
"safe-214.jpg",614.0384180790961,265.15789473684214,726.2734463276837,494.42105263157896,"safe"
"safe-214.jpg",539.9864406779661,433.0526315789474,721.0666666666667,588.7894736842105,"safe"
"safe-214.jpg",658.5853107344633,554.6315789473684,965.206779661017,651.8947368421053,"safe"
"safe-214.jpg",452.6282485875706,616.578947368421,716.438418079096,677.3684210526316,"safe"
"safe-215.jpg",362.44620611551534,316.56876061120545,509.72593431483585,418.61290322580646,"safe"
"safe-215.jpg",697.0147225368064,322.3667232597623,769.4949037372594,436.58658743633276,"safe"
"safe-215.jpg",787.4699886749718,380.34634974533105,861.6896942242356,519.4974533106961,"safe"
"safe-215.jpg",195.4518686296716,503.2631578947368,321.27746319365804,583.2750424448217,"safe"
"safe-215.jpg",299.24348810872027,424.990662139219,412.312570781427,540.3701188455009,"safe"
"safe-215.jpg",657.0056625141564,521.8166383701189,761.3771234428087,681.260611205433,"safe"
"safe-215.jpg",596.1223103057758,439.48556876061116,701.0736126840318,542.6893039049236,"safe"
"safe-215.jpg",496.96942242355607,438.3259762308998,614.0973952434881,561.2427843803056,"safe"
"safe-215.jpg",420.4303510758777,453.40067911714766,501.02831257078145,565.8811544991511,"safe"
"safe-215.jpg",524.2219705549264,617.4830220713072,582.7859569648924,682.9999999999999,"safe"
"safe-215.jpg",364.7655719139298,553.125636672326,483.63306908267276,682.4202037351442,"safe"
"safe-215.jpg",146.16534541336355,558.3438030560271,345.0509626274066,677.2020373514431,"safe"
"safe-217.jpg",237.6346153846154,126.76400679117147,358.4423076923077,287.1239388794567,"safe"
"safe-217.jpg",81.51923076923077,239.67402376910016,486.8653846153846,400.0339558573854,"safe"
"safe-217.jpg",393.0576923076923,15.932088285229202,479.94230769230774,91.78268251273344,"safe"
"safe-217.jpg",443.5961538461538,134.03735144312392,540.8653846153845,237.24957555178267,"safe"
"safe-217.jpg",507.63461538461536,241.05942275042443,598.6730769230769,367.47707979626483,"safe"
"safe-217.jpg",3.2884615384615383,272.2308998302207,84.63461538461537,375.44312393887947,"safe"
"safe-217.jpg",55.21153846153846,74.81154499151103,97.44230769230768,111.87096774193547,"safe"
"safe-217.jpg",143.48076923076923,60.95755517826825,207.8653846153846,103.90492359932088,"safe"
"safe-217.jpg",261.5192307692308,67.88455008488964,353.9423076923077,123.99320882852291,"safe"
"safe-216.jpg",91.5576923076923,157.93548387096774,191.59615384615384,267.38200339558574,"safe"
"safe-216.jpg",179.82692307692307,160.01358234295415,248.71153846153845,255.95246179966043,"safe"
"safe-216.jpg",341.8269230769231,149.96943972835314,411.75,268.76740237691,"safe"
"safe-216.jpg",33.75,269.11375212224107,155.59615384615384,381.67741935483866,"safe"
"safe-216.jpg",222.0576923076923,304.0950764006791,414.1730769230769,397.2631578947368,"safe"
"safe-216.jpg",176.3653846153846,275.00169779286927,326.9423076923077,352.93039049235995,"safe"
"safe-219.jpg",305.8269230769231,239.67402376910016,377.1346153846154,313.10016977928694,"safe"
"safe-219.jpg",346.6730769230769,127.45670628183362,446.71153846153845,227.55178268251274,"safe"
"safe-219.jpg",435.63461538461536,216.81494057724956,585.1730769230769,298.20713073005095,"safe"
"safe-219.jpg",103.67307692307692,308.25127334465196,191.94230769230768,379.25297113752123,"safe"
"safe-219.jpg",282.9807692307692,278.46519524618,399.9807692307692,382.3701188455009,"safe"
"safe-219.jpg",515.25,322.10526315789474,599.0192307692307,394.8387096774194,"safe"
"safe-218.jpg",30.63240521327014,52.292020373514426,194.00523301737755,184.04074702886246,"safe"
"safe-218.jpg",134.90570695102684,129.7113752122241,339.7161334913112,257.3853989813243,"safe"
"safe-218.jpg",219.13951421800945,239.0492359932088,404.92940363349123,367.402376910017,"safe"
"safe-218.jpg",11.611868088467613,166.723259762309,226.6118680884676,338.2003395585739,"safe"
"safe-22.jpeg",405.169829288939,346.5042444821732,440.7228766930022,403.2665534804754,"safe"
"safe-22.jpeg",451.3041408013544,266.86757215619696,481.35493086907445,323.2062818336163,"safe"
"safe-221.jpg",48.63461538461539,136.11544991511036,205.44230769230768,269.4601018675721,"safe"
"safe-221.jpg",236.25,227.20543293718166,330.0576923076923,307.90492359932085,"safe"
"safe-221.jpg",125.82692307692308,281.9286926994907,241.09615384615384,384.1018675721562,"safe"
"safe-221.jpg",266.71153846153845,316.9100169779287,368.8269230769231,406.6146010186757,"safe"
"safe-221.jpg",404.8269230769231,298.89983022071306,504.86538461538464,375.7894736842105,"safe"
"safe-221.jpg",550.5576923076923,265.99660441426147,612,334.92020373514436,"safe"
"safe-220.jpg",8.809789540816325,130.79032258064515,88.88632015306122,250.61290322580643,"safe"
"safe-220.jpg",77.09422831632652,188.64516129032256,140.71667729591834,285.9838709677419,"safe"
"safe-220.jpg",189.25621811224488,170.82258064516128,249.5878507653061,259.38709677419354,"safe"
"safe-220.jpg",241.63504464285714,148.88709677419354,300.0470344387755,241.29032258064512,"safe"
"safe-220.jpg",329.93861607142856,151.6290322580645,400.41693239795916,239.91935483870967,"safe"
"safe-220.jpg",347.7638711734694,86.37096774193547,412.757493622449,180.41935483870967,"safe"
"safe-220.jpg",294.83657525510205,108.30645161290322,334.6006058673469,181.79032258064515,"safe"
"safe-220.jpg",217.50239158163265,39.75806451612903,313.21029974489795,148.06451612903226,"safe"
"safe-220.jpg",153.05723852040816,48.53225806451613,216.40545280612244,151.6290322580645,"safe"
"safe-220.jpg",72.1580038265306,71.83870967741935,151.6860650510204,161.5,"safe"
"safe-220.jpg",108.35698341836734,133.8064516129032,159.63887117346937,192.4838709677419,"safe"
"safe-220.jpg",145.1044323979592,150.25806451612902,214.48580994897958,203.1774193548387,"safe"
"safe-222.jpg",829.2420814479639,550.6960950764006,972.7941176470589,648.4889643463497,"safe"
"safe-222.jpg",700.9615384615386,510.96774193548384,812.7488687782807,571.4770797962648,"safe"
"safe-222.jpg",655.1470588235295,581.867572156197,816.4140271493213,669.8811544991511,"safe"
"safe-222.jpg",585.5090497737557,610.5942275042445,702.7941176470589,708.3870967741935,"safe"
"safe-222.jpg",736.3914027149322,627.0967741935484,862.8393665158371,715.1103565365025,"safe"
"safe-222.jpg",465.16968325791856,647.2665534804754,600.1696832579186,720,"safe"
"safe-222.jpg",219.60407239819006,514.634974533107,354.60407239819006,595.314091680815,"safe"
"safe-222.jpg",267.86199095022624,384.44821731748726,448.6764705882353,499.9660441426146,"safe"
"safe-222.jpg",33.29185520361991,465.12733446519525,167.07013574660635,554.974533106961,"safe"
"safe-222.jpg",104.15158371040725,356.94397283531407,239.15158371040724,464.51612903225805,"safe"
"safe-222.jpg",214.71719457013577,300.71307300509335,325.89366515837105,398.5059422750424,"safe"
"safe-222.jpg",196.39140271493216,595.314091680815,341.1651583710408,705.3310696095076,"safe"
"safe-222.jpg",304.51357466063354,514.0237691001698,576.9570135746608,700.4414261460103,"safe"
"safe-222.jpg",673.472850678733,568.421052631579,808.472850678733,671.7147707979626,"safe"
"safe-224.jpg",6.525490196078431,271.9017009493671,200.28235294117647,468.6105617088608,"safe"
"safe-224.jpg",455.7803921568627,311.54455809222424,536.5960784313725,452.55269552441234,"safe"
"safe-224.jpg",383.4980392156863,482.1593863019892,611.3882352941176,529.8311765370705,"safe"
"safe-224.jpg",129.00392156862745,476.13768648282104,235.41960784313724,536.8564929927668,"safe"
"safe-224.jpg",215.34117647058824,400.36463042495484,409.6,451.5490788878843,"safe"
"safe-224.jpg",350.3686274509804,506.7479938969259,562.1960784313726,551.9107425406872,"safe"
"safe-224.jpg",264.0313725490196,459.57801198010856,449.75686274509803,544.885426084991,"safe"
"safe-223.jpg",717.7862731152205,351.8573853989813,905.6525604551921,756.5602716468591,"safe"
"safe-223.jpg",433.6468705547653,342.4923599320883,746.5344950213371,783.3174872665535,"safe"
"safe-223.jpg",332.0252489331437,524.4414261460101,494.48613086770985,758.5670628183361,"safe"
"safe-223.jpg",23.81756756756757,259.5449915110357,517.8858463726885,735.1544991511036,"safe"
"safe-226.jpg",186.66666666666666,252.4388936535163,225.44117647058823,314.8745711835334,"safe"
"safe-226.jpg",202.45098039215685,356.3840051457976,320.8333333333333,386.5726843910806,"safe"
"safe-226.jpg",500.29411764705884,263.0735420240137,551.7647058823529,381.7699399656947,"safe"
"safe-226.jpg",581.2745098039215,240.43203259005145,622.4509803921568,316.24678387650084,"safe"
"safe-226.jpg",432.3529411764706,280.5692538593482,477.9901960784314,323.1078473413379,"safe"
"safe-226.jpg",324.6078431372549,302.8677101200686,420,328.59669811320754,"safe"
"safe-226.jpg",243.62745098039215,301.4954974271012,314.3137254901961,331.3411234991424,"safe"
"safe-226.jpg",391.1764705882353,318.64815608919383,488.2843137254902,349.1798885077187,"safe"
"safe-227.jpg",229.70181297709925,40.568760611205434,441.30486641221376,380.24617996604417,"safe"
"safe-227.jpg",472.2208969465649,190.46689303904924,580.7705152671756,418.0645161290323,"safe"
"safe-227.jpg",572.5262404580153,235.16129032258067,676.2666984732825,374.7453310696095,"safe"
"safe-227.jpg",709.9308206106871,206.96943972835317,903.6712786259543,428.37860780984727,"safe"
"safe-227.jpg",821.2285305343512,415.31409168081495,1006.7247137404581,567.962648556876,"safe"
"safe-227.jpg",110.15982824427482,205.5942275042445,324.51097328244276,485.4499151103566,"safe"
"safe-227.jpg",205.6560114503817,319.7368421052632,365.73234732824426,482.0118845500849,"safe"
"safe-227.jpg",330.00715648854964,354.80475382003397,475.6560114503817,486.8251273344652,"safe"
"safe-227.jpg",105.35066793893131,509.5161290322581,232.4499045801527,659.4142614601019,"safe"
"safe-227.jpg",227.64074427480918,468.25976230899835,411.76288167938935,669.7283531409169,"safe"
"safe-227.jpg",376.724713740458,435.94227504244486,574.5873091603054,686.2308998302208,"safe"
"safe-227.jpg",558.0987595419848,369.9320882852292,889.9308206106871,718.5483870967741,"safe"
"safe-227.jpg",861.7628816793894,6.876061120543294,1080,563.8370118845502,"safe"
"safe-228.jpg",132.6329185520362,57.758913412563665,315.8908371040724,479.490662139219,"safe"
"safe-228.jpg",297.5650452488688,251.20543293718166,483.5718325791855,500.5772495755518,"safe"
"safe-228.jpg",492.7347285067873,236.5365025466893,723.6397058823529,502.4108658743633,"safe"
"safe-228.jpg",446.0039592760181,330.96774193548384,563.2890271493213,554.6689303904923,"safe"
"safe-228.jpg",58.41346153846153,444.6519524617997,248.085407239819,633.5144312393888,"safe"
"safe-228.jpg",46.501696832579185,595.9252971137521,216.01527149321265,731.6129032258065,"safe"
"safe-228.jpg",237.08993212669682,612.427843803056,369.0356334841629,756.3667232597622,"safe"
"safe-228.jpg",391.02658371040724,595.9252971137521,545.8795248868778,783.8709677419355,"safe"
"safe-228.jpg",578.8659502262443,657.3514431239389,697.9835972850678,761.867572156197,"safe"
"safe-228.jpg",527.7828054298642,520.7470288624788,709.20814479638,643.5993208828522,"safe"
"safe-228.jpg",283.8207013574661,516.1629881154499,418.5152714932127,635.3480475382004,"safe"
"safe-228.jpg",69.4089366515837,749.0322580645161,263.6623303167421,961.7317487266553,"safe"
"safe-228.jpg",194.9406108597285,762.7843803056027,403.8546380090498,1027.741935483871,"safe"
"safe-228.jpg",389.19400452488685,780.2037351443124,648.5039592760181,1038.7436332767402,"safe"
"safe-228.jpg",587.112556561086,804.9575551782682,794.1940045248869,1023.1578947368421,"safe"
"safe-229.jpg",150.04242081447964,76.09507640067912,353.4587104072398,304.3803056027165,"safe"
"safe-229.jpg",303.06278280542983,29.33786078098472,472.5763574660633,242.03735144312395,"safe"
"safe-229.jpg",449.6691176470588,0,735.5514705882352,221.86757215619693,"safe"
"safe-229.jpg",486.320701357466,187.94567062818336,664.0808823529411,341.0526315789474,"safe"
"safe-229.jpg",53.83201357466063,281.4601018675722,193.10803167420815,410.73005093378606,"safe"
"safe-229.jpg",200.43834841628959,357.55517826825127,700.7324660633484,565.6706281833616,"safe"
"safe-229.jpg",19.929298642533936,569.3378607809847,150.0424208144796,716.0271646859082,"safe"
"safe-229.jpg",9.850113122171946,682.1052631578947,382.7799773755656,1030.4923599320882,"safe"
"safe-229.jpg",307.6442307692308,773.786078098472,651.2528280542986,933.3106960950764,"safe"
"safe-229.jpg",273.7415158371041,524.4142614601019,545.8795248868778,732.5297113752123,"safe"
"safe-229.jpg",566.2669683257918,486.8251273344652,810,906.723259762309,"safe"
"safe-225.jpg",5.843714609286524,547.3276740237691,217.4858437146093,639.5152801358234,"safe"
"safe-225.jpg",101.51755379388449,487.02886247877757,281.26840317100795,555.4448217317487,"safe"
"safe-225.jpg",274.31030577576445,537.4711375212224,454.64099660249155,645.893039049236,"safe"
"safe-225.jpg",492.91053227633074,596.0305602716469,766.0158550396377,674.3030560271648,"safe"
"safe-225.jpg",807.7644394110986,522.3964346349745,1019.986409966025,651.1112054329371,"safe"
"safe-225.jpg",443.6240090600227,469.05517826825127,627.4337485843715,571.0993208828522,"safe"
"safe-225.jpg",899.9592298980748,449.34210526315786,982.876557191393,547.9074702886247,"safe"
"safe-230.jpg",74.50741525423729,108.18336162988115,371.04978813559325,387.8098471986417,"safe"
"safe-230.jpg",436.948093220339,77.92869269949067,648,380.4753820033956,"safe"
"safe-230.jpg",9.524364406779661,412.5636672325976,133.08368644067798,797.623089983022,"safe"
"safe-230.jpg",24.16843220338983,338.30220713073004,300.5752118644068,565.6706281833616,"safe"
"safe-230.jpg",306.0667372881356,348.38709677419354,466.2362288135593,526.2478777589134,"safe"
"safe-230.jpg",157.79555084745763,546.4176570458404,313.3887711864407,771.0356536502547,"safe"
"safe-230.jpg",173.35487288135593,832.4617996604414,311.5582627118644,1012.1561969439729,"safe"
"safe-230.jpg",316.1345338983051,678.4380305602716,521.1514830508474,1062.5806451612902,"safe"
"safe-230.jpg",409.4904661016949,569.3378607809847,567.8294491525423,900.3056027164685,"safe"
"safe-230.jpg",533.5932203389831,528.9983022071307,648,980.9847198641764,"safe"
"safe-230.jpg",391.1853813559322,295.21222410865875,622.7447033898304,573.0050933786079,"safe"
"safe-232.jpg",407.6470588235294,12.305313588850174,706.2352941176471,229.97778745644598,"safe"
"safe-232.jpg",630.5294117647059,223.09277003484317,977.2941176470588,567.7491289198606,"safe"
"safe-232.jpg",477.5294117647059,241.09973867595818,722.6470588235295,522.3262195121952,"safe"
"safe-232.jpg",373.7647058823529,255.39939024390242,539.4705882352941,568.4028745644599,"safe"
"safe-232.jpg",321.88235294117646,108.16594076655052,487.05882352941177,246.3959059233449,"safe"
"safe-232.jpg",55.588235294117645,61.03005226480836,301.7647058823529,248.91986062717768,"safe"
"safe-232.jpg",20.11764705882353,207.73388501742158,188.47058823529412,358.67465156794424,"safe"
"safe-232.jpg",3.7058823529411766,331.1345818815331,103.23529411764706,582.7025261324042,"safe"
"safe-232.jpg",90,330.60496515679444,392.8235294117647,602.8279616724739,"safe"
"safe-232.jpg",154.05882352941177,255.39939024390242,361.05882352941177,370.3262195121951,"safe"
"safe-233.jpg",59.32013358778626,314.9235993208829,189.16746183206106,543.8964346349746,"safe"
"safe-233.jpg",136.9537213740458,282.6061120543294,266.80104961832063,486.1375212224109,"safe"
"safe-233.jpg",272.2972328244275,457.9456706281834,414.5109732824428,581.7147707979627,"safe"
"safe-233.jpg",377.4117366412214,431.12903225806457,530.6178435114505,552.1477079796266,"safe"
"safe-233.jpg",753.2132633587787,440.06791171477084,962.7552480916031,619.5331069609508,"safe"
"safe-233.jpg",492.14456106870233,387.8098471986418,586.2666984732825,499.8896434634975,"safe"
"safe-233.jpg",374.66364503816794,341.7402376910017,492.1445610687023,438.69269949066216,"safe"
"safe-233.jpg",434.4346374045802,212.4702886247878,592.4499045801527,379.55857385398986,"safe"
"safe-233.jpg",256.4957061068702,240.6621392190153,426.8773854961832,427.6910016977929,"safe"
"safe-233.jpg",593.136927480916,151.9609507640068,788.2514312977099,534.2699490662139,"safe"
"safe-231.jpg",408.46153846153845,499.55857385398986,1082.0361990950228,827.1646859083193,"safe"
"safe-231.jpg",0,663.3616298811545,938.6877828054298,907.8438030560271,"safe"
"safe-231.jpg",8.552036199095022,387.0967741935484,414.9773755656109,670.6960950764008,"safe"
"safe-23.jpeg",179.7285067873303,1497.3174872665536,763.9819004524886,1992.8013582342955,"safe"
"safe-23.jpeg",646.6968325791855,1464.7198641765706,1452.4886877828053,1858.0645161290324,"safe"
"safe-23.jpeg",155.83710407239818,1090.9337860780986,551.131221719457,1329.9830220713075,"safe"
"safe-23.jpeg",16.83257918552036,1419.0831918505942,260.0904977375566,1762.4448217317486,"safe"
"safe-234.jpg",11.063348416289593,97.52122241086587,150.88235294117646,168.14940577249575,"safe"
"safe-234.jpg",28.167420814479637,146.6893039049236,168.80090497737555,264.0407470288625,"safe"
"safe-234.jpg",196.76470588235293,149.67741935483872,231.51583710407238,206.17996604414262,"safe"
"safe-234.jpg",143.8235294117647,81.76570458404075,217.94117647058823,142.61460101867573,"safe"
"safe-234.jpg",138.39366515837102,125.77249575551784,185.6334841628959,170.5942275042445,"safe"
"safe-234.jpg",219.57013574660633,84.75382003395586,237.7601809954751,167.60611205432937,"safe"
"safe-237.jpg",108.99830220713073,73.3446519524618,497.1137521222411,529.7113752122242,"safe"
"safe-238.jpg",201.5888671875,570.3005093378607,247.9013671875,677.5365025466892,"safe"
"safe-238.jpg",27.7138671875,618.2317487266553,179.6513671875,699.4711375212223,"safe"
"safe-238.jpg",587.5263671875,711.6570458404075,863.7763671875,815.6434634974534,"safe"
"safe-238.jpg",563.9638671875,627.1680814940577,788.2138671875,703.5331069609507,"safe"
"safe-238.jpg",310.4638671875,648.2903225806451,492.4638671875,861.1375212224108,"safe"
"safe-238.jpg",578.5888671875,508.5585738539898,745.1513671875,613.3573853989813,"safe"
"safe-238.jpg",813.4013671875,536.1799660441425,1121.25,841.6400679117144,"safe"
"safe-238.jpg",1065.2763671875,474.4380305602716,1287.0888671875,662.1010186757215,"safe"
"safe-236.jpg",214.67192784667427,1755.2190152801363,1183.9436302142053,2333.039049235994,"safe"
"safe-236.jpg",88.98083427282977,2393.4804753820035,526.4825253664036,2707.7758913412563,"safe"
"safe-236.jpg",1950.1758737316798,1571.477079796265,2694.65388951522,2084.0203735144314,"safe"
"safe-236.jpg",2242.649379932356,2579.6400679117155,3124.9041713641486,2823.823429541596,"safe"
"safe-236.jpg",2252.3179255918826,2231.497453310696,3086.229988726043,2555.4634974533105,"safe"
"safe-236.jpg",120.40360766629087,1525.5415959252973,574.825253664036,1718.95415959253,"safe"
"safe-236.jpg",731.9391206313416,1165.3106960950765,1009.9098083427282,1305.5348047538203,"safe"
"safe-236.jpg",3584.160090191657,1054.0984719864177,4268.209695603156,1373.2292020373516,"safe"
"safe-235.jpg",1680.6115515288786,399.0891341256367,1919.9999999999998,836.2385398981324,"safe"
"safe-235.jpg",1330.5322763306906,709.0084889643464,1680.6115515288786,908.009337860781,"safe"
"safe-235.jpg",1569.7168742921856,930.8455008488964,1919.9999999999998,1175.518675721562,"safe"
"safe-235.jpg",1001.1098527746318,827.5390492359932,1295.7417893544732,1037.414261460102,"safe"
"safe-235.jpg",21.540203850509624,668.7733446519525,431.4156285390713,1145.0704584040748,"safe"
"safe-235.jpg",517.3046432616081,942.8073005093379,720.6115515288787,1234.2402376910018,"safe"
"safe-235.jpg",1150.0566251415628,1088.5237691001698,1477.3046432616081,1263.6010186757217,"safe"
"safe-235.jpg",730.3963759909398,1030.8896434634974,1058.9354473386184,1253.8140916808147,"safe"
"safe-241.jpg",156.61764705882354,149.69114820615033,383.38235294117646,337.901854356492,"safe"
"safe-241.jpg",423.9705882352941,154.98044205580865,678.0882352941176,243.5761140375854,"safe"
"safe-241.jpg",367.05882352941177,236.52372223804102,608.8235294117646,340.98727576879276,"safe"
"safe-241.jpg",228.52941176470588,98.12053317198178,403.2352941176471,180.10458784168566,"safe"
"safe-241.jpg",352.94117647058823,123.24467895785877,476.47058823529414,218.89274273917994,"safe"
"safe-241.jpg",554.1176470588235,20.544223376993166,674.1176470588235,150.13192269362187,"safe"
"safe-241.jpg",604.4117647058823,137.3494625569476,794.5588235294117,271.3449067482916,"safe"
"safe-241.jpg",434.11764705882354,6.880214265375854,555.4411764705883,121.9223554954442,"safe"
"safe-241.jpg",279.2647058823529,54.04308442482916,423.9705882352941,117.51461062072893,"safe"
"safe-239.jpg",120.63461538461539,298.89983022071306,186.40384615384616,332.84210526315786,"safe"
"safe-239.jpg",302.71153846153845,325.22241086587434,366.0576923076923,386.1799660441426,"safe"
"safe-239.jpg",233.82692307692307,336.6519524617997,286.4423076923077,386.17996604414265,"safe"
"safe-239.jpg",51.05769230769231,342.88624787775893,224.8269230769231,399.34125636672326,"safe"
"safe-239.jpg",2.5961538461538463,273.616298811545,101.24999999999999,318.64176570458403,"safe"
"safe-240.jpg",460.2516698473283,213.92190152801356,1432.5799141221376,1007.5339558573853,"safe"
"safe-240.jpg",86.20586832061069,515.704584040747,932.5799141221374,926.358234295416,"safe"
"safe-24.jpeg",64.47080033936652,1940.9490662139222,426.4617505656109,2529.458404074703,"safe"
"safe-24.jpeg",1535.0590356334842,1471.2733446519526,2500,2277.644312393888,"safe"
"safe-24.jpeg",1413.4527007918552,1870.2147707979627,1792.411976809955,2238.033106960951,"safe"
"safe-24.jpeg",477.3667279411765,1986.219015280136,655.5341487556561,2195.5925297113754,"safe"
"safe-24.jpeg",833.7015695701358,1482.590831918506,1093.882565045249,1816.4567062818337,"safe"
"safe-24.jpeg",615.9413885746608,1822.1154499151105,1102.3667279411768,2588.875212224109,"safe"
"safe-24.jpeg",1023.1812075791855,1273.2173174872667,1444.561298076923,2286.1324278438033,"safe"
"safe-245.jpg",82.13073005093379,103.14091680814941,159.59252971137522,160.65365025466895,"safe"
"safe-245.jpg",147.2835314091681,169.99151103565364,247.4533106960951,193.97283531409167,"safe"
"safe-245.jpg",20.797962648556872,189.3039049235993,134.97453310696093,218.80305602716467,"safe"
"safe-245.jpg",140.70458404074702,199.9151103565365,231.32427843803055,243.20882852292021,"safe"
"safe-246.jpg",25.723981900452486,46.17996604414262,100.65610859728505,104.85568760611206,"safe"
"safe-246.jpg",137.3076923076923,62.478777589134125,239.93212669683254,123.87096774193549,"safe"
"safe-246.jpg",34.14027149321266,117.35144312393888,101.53846153846155,152.6655348047538,"safe"
"safe-246.jpg",19.20814479638009,156.19694397283533,83.00904977375565,206.45161290322582,"safe"
"safe-246.jpg",6.1764705882352935,212.42784380305602,101.19909502262442,287.67402376910013,"safe"
"safe-246.jpg",113.41628959276017,230.3565365025467,173.68778280542983,287.402376910017,"safe"
"safe-246.jpg",102.82805429864253,158.37011884550085,160.38461538461536,224.10865874363327,"safe"
"safe-246.jpg",172.6018099547511,151.30730050933786,229.34389140271492,260.7809847198642,"safe"
"safe-246.jpg",110.70135746606334,115.99320882852292,149.25339366515837,152.937181663837,"safe"
"safe-246.jpg",181.0180995475113,131.47707979626486,219.57013574660633,148.86247877758913,"safe"
"safe-246.jpg",154.14027149321265,129.5755517826825,180.7466063348416,151.57894736842104,"safe"
"safe-246.jpg",106.08597285067873,59.76230899830221,133.50678733031674,87.1986417657046,"safe"
"safe-246.jpg",104.7285067873303,88.55687606112055,128.61990950226243,107.84380305602717,"safe"
"safe-243.jpg",464.13174937578026,509.6502546689304,602.0843086766541,603.7894736842105,"safe"
"safe-243.jpg",663.7572175405743,608.6587436332767,727.8645833333334,708.4787775891341,"safe"
"safe-243.jpg",1055.7047830836455,641.1205432937181,1170.9357443820224,766.9100169779286,"safe"
"safe-243.jpg",190.6610877028714,113.616298811545,328.6136470037453,757.9830220713073,"safe"
"safe-243.jpg",35.66732990012484,643.5551782682513,183.35771691635455,775.025466893039,"safe"
"safe-243.jpg",503.8945458801498,701.1748726655348,641.8471051810237,759.6061120543294,"safe"
"safe-243.jpg",351.3352450062422,625.7011884550085,482.7959191635456,735.2597623089983,"safe"
"safe-243.jpg",699.4625858302122,769.3446519524618,791.9719491260923,860.2376910016978,"safe"
"safe-243.jpg",826.865831772784,757.9830220713073,937.2278792134831,848.0645161290323,"safe"
"safe-243.jpg",956.7035346441947,740.1290322580645,1036.2291276529338,845.6298811544991,"safe"
"safe-243.jpg",546.9032849563046,766.9100169779286,678.363959113608,855.3684210526316,"safe"
"safe-243.jpg",159.82463327091136,788.0101867572156,530.6735720973783,854.5568760611205,"safe"
"safe-244.jpg",193.09554463171037,372.49915110356534,329.4251326466916,499.1001697792869,"safe"
"safe-244.jpg",507.1404884519351,61.67741935483871,790.3489778401997,241.0288624787776,"safe"
"safe-244.jpg",665.3801888264669,239.4057724957555,875.5549703495631,447.1612903225806,"safe"
"safe-244.jpg",814.6935471285892,251.57894736842104,1031.360213795256,445.53820033955856,"safe"
"safe-244.jpg",482.02247191011236,391.9762308998302,968.8758192883895,608.6587436332768,"safe"
"safe-244.jpg",620.7484784644195,701.1748726655348,1014.3190152933832,762.8522920203735,"safe"
"safe-244.jpg",611.0106507490636,589.1816638370118,1100.336493445693,693.8709677419354,"safe"
"safe-247.jpg",336.72850343320846,306.7640067911715,591.534995318352,482.0577249575552,"safe"
"safe-247.jpg",604.5187656054932,383.86078098471984,804.9557194132335,505.59252971137516,"safe"
"safe-247.jpg",869.8745708489388,651.6706281833616,1146.591175093633,839.1375212224109,"safe"
"safe-247.jpg",460.07432116104866,497.47707979626483,858.5137718476904,766.0984719864176,"safe"
"safe-247.jpg",12.945731897627965,492.60780984719867,446.2790652309613,635.4397283531409,"safe"
"safe-247.jpg",33.23287297128589,646.8013582342954,494.156718164794,853.7453310696095,"safe"
"safe-247.jpg",511.19791666666663,783.9524617996605,754.6436095505618,864.295415959253,"safe"
"safe-247.jpg",115.19292290886392,124.16638370118845,215.81714263420724,235.34804753820032,"safe"
"safe-247.jpg",247.4650827091136,130.65874363327674,316.44136235955057,228.85568760611204,"safe"
"safe-247.jpg",327.802161360799,129.03565365025466,384.6061563670412,225.6095076400679,"safe"
"safe-247.jpg",438.1642088014981,114.42784380305602,519.3127730961298,215.05942275042446,"safe"
"safe-251.jpg",161.02325844390833,101.32427843803056,244.61795084439086,175.75551782682513,"safe"
"safe-251.jpg",253.8459363691194,44.00679117147708,280.44424758745475,148.04753820033957,"safe"
"safe-251.jpg",143.92434408926417,181.73174872665535,264.43097858866105,298.811544991511,"safe"
"safe-251.jpg",206.89177472858867,189.8811544991511,304.87126809408926,221.12054329371819,"safe"
"safe-251.jpg",283.70118365500605,221.12054329371819,391.45148522316043,259.69439728353143,"safe"
"safe-251.jpg",249.23194360675512,252.08828522920206,357.1773220747889,297.7249575551783,"safe"
"safe-251.jpg",260.90263118214716,203.1918505942275,325.4985298552473,259.151103565365,"safe"
"safe-249.jpg",241.73054245283018,123.54923599320882,552.1079009433962,320.6621392190153,"safe"
"safe-249.jpg",190.7871462264151,340.46774193548384,426.6362028301887,605.4855687606112,"safe"
"safe-249.jpg",98.33431603773585,512.116298811545,301.1645047169811,697.911714770798,"safe"
"safe-249.jpg",25.692806603773587,651.6986417657046,346.4475235849057,843.1528013582342,"safe"
"safe-249.jpg",0,812.0297113752122,317.20224056603774,1066.6731748726654,"safe"
"safe-249.jpg",436.07016509433964,256.52971137521223,646.4475235849056,597.9405772495755,"safe"
"safe-249.jpg",490.7871462264151,618.6893039049236,653.0512971698113,947.839558573854,"safe"
"safe-249.jpg",302.1079009433962,713.9448217317487,525.6928066037735,1036.493208828523,"safe"
"safe-249.jpg",685.1267688679245,1.8862478777589133,878.5229952830189,162.21731748726654,"safe"
"safe-249.jpg",846.4475235849056,21.691850594227503,1094.5607311320755,203.71477079796264,"safe"
"safe-249.jpg",698.3343160377359,192.39728353140916,1032.2965801886794,312.17402376910013,"safe"
"safe-249.jpg",646.4475235849056,259.3590831918506,831.3531839622641,535.6943972835313,"safe"
"safe-249.jpg",874.7494103773585,256.52971137521223,1061.541863207547,503.6281833616299,"safe"
