image,xmin,ymin,xmax,ymax,label,width,height
harm-317.jpg,236.7061611,110.0424448,383.056872,284.5925297,harm,640,447
harm-317.jpg,326.943128,115.3548387,457.7488152,288.0076401,harm,640,447
harm-317.jpg,409.2180095,123.3234295,535.4739336,281.1774194,harm,640,447
harm-317.jpg,468.7440758,124.8412564,624.1943128,293.6994907,harm,640,447
harm-318.jpg,696.9245463,280.5432937,887.0296084,487.7419355,harm,1280,720
harm-318.jpg,464.6418338,275.0424448,651.0792741,471.2393888,harm,1280,720
harm-318.jpg,293.4861509,337.385399,427.3543457,471.8505942,harm,1280,720
harm-318.jpg,235.4154728,193.7521222,522.7125119,368.5568761,harm,1280,720
harm-318.jpg,447.5262655,86.79117148,702.425979,240.8149406,harm,1280,720
harm-318.jpg,743.3810888,154.0237691,830.7927412,227.3684211,harm,1280,720
harm-318.jpg,833.8490926,236.5365025,936.4660936,315.9932088,harm,1280,720
harm-318.jpg,627.2397326,186.417657,797.0964661,295.2122241,harm,1280,720
harm-319.jpg,517.6898018,148.5127334,775.7422363,282.417657,harm,1300,956
harm-319.jpg,897.4650827,25.15789474,1031.360214,199.6400679,harm,1300,956
harm-319.jpg,783.8570927,95.762309,899.8995396,278.3599321,harm,1300,956
harm-319.jpg,413.0081539,60.05432937,696.2166433,154.1935484,harm,1300,956
harm-319.jpg,679.9869304,22.72325976,840.6610877,157.4397284,harm,1300,956
harm-319.jpg,533.108029,1.623089983,667.0031601,103.8777589,harm,1300,956
harm-32.jpg,21.05263158,46.17996604,150.0848896,171.8166384,harm,400,400
harm-32.jpg,243.1239389,33.95585739,369.7792869,162.3089983,harm,400,400
harm-32.jpg,140.5772496,127.3344652,263.4974533,262.139219,harm,400,400
harm-32.jpg,30.89983022,236.3327674,164.0067912,366.3837012,harm,400,400
harm-32.jpg,246.179966,243.1239389,370.4584041,368.0814941,harm,400,400
harm-320.jpg,920.9981664,179.3514431,1092.259675,485.3039049,harm,1300,956
harm-320.jpg,0,524.2580645,392.7210128,788.8217317,harm,1300,956
harm-320.jpg,231.2353699,227.2325976,564.7559691,465.8268251,harm,1300,956
harm-320.jpg,4.830875468,173.6706282,336.7285034,323.8064516,harm,1300,956
harm-320.jpg,211.7597144,26.78098472,362.696044,249.9558574,harm,1300,956
harm-320.jpg,326.1791901,0,494.9682038,175.2937182,harm,1300,956
harm-320.jpg,555.829627,16.23089983,690.5362438,208.5670628,harm,1300,956
harm-320.jpg,609.3876795,65.73514431,776.5537219,304.3293718,harm,1300,956
harm-320.jpg,817.1280041,0,984.2940465,150.9473684,harm,1300,956
harm-320.jpg,1117.377692,8.926994907,1300,199.6400679,harm,1300,956
harm-320.jpg,1010.261587,1.623089983,1128.738491,211.0016978,harm,1300,956
harm-321.jpg,53.77008653,58.15110357,602.0024722,346.533107,harm,640,466
harm-322.jpg,590.1536674,332.2852292,894.0497713,557.901528,harm,1300,904
harm-323.jpg,553.3951701,507.2156197,732.7334972,641.1205433,harm,1300,956
harm-323.jpg,452.7709504,450.4074703,636.9781913,572.950764,harm,1300,956
harm-323.jpg,592.346481,445.5382003,735.1679541,532.3735144,harm,1300,956
harm-324.jpg,98.69668246,127.4974533,154.8104265,166.2020374,harm,640,447
harm-324.jpg,122.5829384,185.1748727,180.2132701,228.8123939,harm,640,447
harm-324.jpg,366.3744076,186.6926995,430.450237,233.7453311,harm,640,447
harm-324.jpg,297.7488152,238.6782683,346.6587678,275.1061121,harm,640,447
harm-324.jpg,224.5734597,201.491511,279.1706161,253.8565365,harm,640,447
harm-324.jpg,183.6255924,131.6714771,228.3649289,169.9966044,harm,640,447
harm-324.jpg,234.8104265,120.2877759,286.3744076,166.5814941,harm,640,447
harm-324.jpg,293.5781991,131.2920204,351.2085308,182.8981324,harm,640,447
harm-324.jpg,190.450237,176.4473684,233.2938389,203.0093379,harm,640,447
harm-324.jpg,262.1090047,172.2733447,320.1184834,217.049236,harm,640,447
harm-324.jpg,285.9952607,185.5543294,355.7582938,234.1247878,harm,640,447
harm-324.jpg,234.8104265,163.9252971,278.0331754,199.5942275,harm,640,447
harm-325.jpg,176.4632628,591.188455,451.3776463,758.0169779,harm,1300,954
harm-325.jpg,577.9576588,494.0067912,736.3091532,643.0186757,harm,1300,954
harm-325.jpg,846.3963263,659.2156197,1175.848381,764.4957555,harm,1300,954
harm-325.jpg,519.372665,623.582343,824.5407846,767.7351443,harm,1300,954
harm-325.jpg,741.1659402,482.6689304,895.267746,634.9202037,harm,1300,954
harm-325.jpg,202.0625778,41.30220713,950.8172478,559.6044143,safe,1300,954
harm-326.jpg,351.8135118,396.8251273,629.4598381,635.7300509,harm,1300,954
harm-326.jpg,167.255604,425.1697793,385.0015567,694.0390492,harm,1300,954
harm-326.jpg,282.1995641,664.8845501,648.8869863,798.5093379,harm,1300,954
harm-326.jpg,97.64165629,551.5059423,300.0077833,828.4736842,harm,1300,954
harm-327.jpg,13.58234295,42.44482173,945.6706282,924.4482173,harm,1000,1000
harm-328.jpg,18.94641285,24.75382003,380.1083847,494.6179966,harm,390,540
harm-329.jpg,136.2322275,89.55178268,545.7109005,354.4125637,harm,640,447
harm-33.jpg,109.9320883,161.2903226,242.7843803,282.2580645,harm,500,500
harm-33.jpg,256.7911715,91.25636672,410.0169779,220.713073,harm,500,500
harm-33.jpg,259.3378608,228.3531409,401.9524618,339.1341256,harm,500,500
harm-33.jpg,107.385399,291.1714771,245.3310696,398.9813243,harm,500,500
harm-330.jpg,1838.24344,861.6774194,2503.246356,1297.555178,harm,5184,2968
harm-330.jpg,2674.534985,869.2359932,3228.704082,1282.438031,harm,5184,2968
harm-330.jpg,3601.508746,1093.473684,4377.345481,1564.624788,harm,5184,2968
harm-330.jpg,3621.66035,1650.288625,4649.392128,2343.157895,harm,5184,2968
harm-330.jpg,2301.730321,2295.286927,3095.199708,2771.47708,harm,5184,2968
harm-330.jpg,1352.086006,1952.631579,2241.27551,2549.758913,harm,5184,2968
harm-330.jpg,1200.94898,1375.660441,2085.100583,1859.409168,harm,5184,2968
harm-330.jpg,2075.024781,1554.546689,2881.088921,2113.881154,harm,5184,2968
harm-330.jpg,2379.817784,1174.098472,3173.287172,1637.691002,harm,5184,2968
harm-330.jpg,3052.377551,1380.699491,3891.188047,1924.916808,harm,5184,2968
harm-330.jpg,2815.59621,1859.409168,3553.648688,2358.275042,harm,5184,2968
harm-330.jpg,828.1443149,171.327674,1593.905248,511.4634975,harm,5184,2968
harm-330.jpg,689.6020408,461.0730051,1503.223032,859.1578947,harm,5184,2968
harm-331.jpg,374.5021238,167.3531409,528.1137743,262.8336163,harm,1080,618
harm-331.jpg,555.3759102,180.9932088,682.7739684,259.6859083,harm,1080,618
harm-331.jpg,759.3176578,239.2258065,912.9293083,325.7877759,harm,1080,618
harm-331.jpg,767.7060073,349.9202037,983.7060073,494.7147708,harm,1080,618
harm-331.jpg,470.9681432,466.910017,657.0846481,559.2427844,harm,1080,618
harm-331.jpg,272.2691141,402.9066214,469.9195995,504.1578947,harm,1080,618
harm-331.jpg,258.1137743,283.8183362,445.8030947,385.5942275,harm,1080,618
harm-331.jpg,423.7836772,332.0831919,601.5118325,435.9575552,harm,1080,618
harm-331.jpg,489.8419296,244.9966044,644.5021238,334.7062818,harm,1080,618
harm-331.jpg,587.3564927,397.6604414,738.8710558,488.4193548,harm,1080,618
harm-331.jpg,630.346784,286.9660441,797.5895024,402.3820034,harm,1080,618
harm-331.jpg,171.6089199,30.9524618,326.2691141,105.9728353,harm,1080,618
harm-332.jpg,229.4444444,173.9083192,316.3580247,235.6655348,harm,800,582
harm-332.jpg,199.8148148,239.6179966,286.2345679,302.3633277,harm,800,582
harm-332.jpg,114.382716,290.5059423,198.3333333,343.8641766,harm,800,582
harm-332.jpg,181.0493827,275.1901528,262.037037,335.959253,harm,800,582
harm-332.jpg,121.2962963,341.3938879,216.6049383,384.37691,harm,800,582
harm-332.jpg,248.7037037,296.434635,336.1111111,386.3531409,harm,800,582
harm-332.jpg,362.7777778,402.1629881,451.1728395,474.295416,harm,800,582
harm-332.jpg,264.0123457,416.9847199,346.9753086,483.188455,harm,800,582
harm-332.jpg,233.3950617,373.0135823,324.7530864,425.3837012,harm,800,582
harm-332.jpg,387.962963,340.4057725,458.0864198,397.2224109,harm,800,582
harm-332.jpg,323.2716049,338.4295416,379.0740741,417.9728353,harm,800,582
harm-333.jpg,232.0468555,74.66213922,651.5849329,400.9032258,harm,1300,956
harm-333.jpg,692.159215,77.09677419,1049.212898,384.672326,harm,1300,956
harm-333.jpg,908.0143961,404.9609508,1093.844608,536.4312394,harm,1300,956
harm-333.jpg,444.6560939,439.8573854,675.9295022,613.5280136,harm,1300,956
harm-333.jpg,647.5275047,571.327674,1142.533747,857.803056,harm,1300,956
harm-333.jpg,24.3065309,244.2750424,546.903285,865.9185059,harm,1300,956
harm-334.jpg,420.617995,325.5585739,542.8471357,544.2173175,harm,1300,954
harm-334.jpg,503.1833748,204.8913413,610.8421544,421.9303905,harm,1300,954
harm-334.jpg,597.8907223,167.6383701,807.5420299,357.9524618,harm,1300,954
harm-334.jpg,673.1709215,244.573854,942.7226027,402.4940577,harm,1300,954
harm-334.jpg,644.0301993,336.8964346,958.9118929,531.2597623,harm,1300,954
harm-335.jpg,118.2938389,158.9923599,187.7962085,214.7724958,harm,640,447
harm-335.jpg,143.8151659,226.1561969,213.5781991,273.2088285,harm,640,447
harm-335.jpg,467.6066351,223.5,539.2654028,269.0348048,harm,640,447
harm-335.jpg,368.2701422,273.2088285,448.2701422,311.9134126,harm,640,447
harm-335.jpg,289.028436,159.3718166,354.6208531,200.3531409,harm,640,447
harm-335.jpg,227.985782,167.3404075,272.3459716,207.1833616,harm,640,447
harm-335.jpg,233.5545024,212.1162988,291.6824645,250.0619694,harm,640,447
harm-335.jpg,274.6208531,237.1604414,351.5876777,288.3870968,harm,640,447
harm-335.jpg,351.9668246,169.9966044,427.0379147,216.2903226,harm,640,447
harm-335.jpg,322.7725118,201.8709677,401.8957346,258.410017,harm,640,447
harm-335.jpg,375.8530806,223.8794567,440.3080569,271.311545,harm,640,447
harm-336.jpg,249.9763033,228.0534805,521.8246445,381.7334465,harm,640,447
harm-337.jpg,321.5135453,56.53650255,455.6949352,320.7504244,harm,640,444
harm-338.jpg,236.688713,355.1697793,1003.232151,666.6808149,harm,1276,1390
harm-338.jpg,320.4188424,541.6044143,840.4890827,1014.770798,harm,1276,1390
harm-339.jpg,629.2886571,350.4244482,1160.775333,709.9745331,harm,1300,1075
harm-339.jpg,121.5046459,282.8947368,755.0951087,614.155348,harm,1300,1075
harm-34.jpg,417.7849265,273.4736842,693.5202206,471.9626486,harm,1300,866
harm-34.jpg,709.6966912,346.9881154,970.7261029,530.0390492,harm,1300,866
harm-34.jpg,406.0202206,491.0764007,692.7849265,691.0356537,harm,1300,866
harm-34.jpg,610.4319853,495.4872666,839.1084559,689.565365,harm,1300,866
harm-340.jpg,251.4609929,179.8471986,484.5886525,409.1977929,harm,640,535
harm-340.jpg,125.0992908,153.0517827,316.1914894,332.4448217,harm,640,535
harm-341.jpg,34.12322275,239.057725,147.985782,323.2971138,harm,640,447
harm-341.jpg,161.2559242,207.1833616,284.0995261,279.6595925,harm,640,447
harm-341.jpg,163.5308057,275.8650255,289.4075829,317.2258065,harm,640,447
harm-341.jpg,312.1563981,169.9966044,420.5924171,250.8208829,harm,640,447
harm-341.jpg,308.3649289,235.2631579,422.4881517,297.4940577,harm,640,447
harm-341.jpg,469.8815166,133.9482173,590.8293839,211.7368421,harm,640,447
harm-341.jpg,441.8246445,203.3887946,614.2180095,312.672326,harm,640,447
harm-342.jpg,280.3080569,208.7011885,438.4123223,355.1714771,harm,640,447
harm-342.jpg,104.3838863,272.0704584,203.7203791,355.9303905,harm,640,447
harm-342.jpg,156.7061611,149.885399,254.1469194,246.6468591,harm,640,447
harm-342.jpg,234.0521327,75.13242784,324.6682464,162.0280136,harm,640,447
harm-342.jpg,362.5829384,56.15959253,461.9194313,127.1179966,harm,640,447
harm-342.jpg,346.6587678,103.2122241,444.8578199,168.8582343,harm,640,447
harm-342.jpg,494.1469194,81.58319185,602.5829384,166.9609508,harm,640,447
harm-342.jpg,476.3270142,148.7470289,575.6635071,206.8039049,harm,640,447
harm-343.jpg,496.4218009,260.3073005,610.5450237,351.37691,harm,640,447
harm-343.jpg,260.5924171,240.5755518,432.7251185,366.1757216,harm,640,447
harm-343.jpg,139.2654028,196.5585739,248.8388626,294.8378608,harm,640,447
harm-343.jpg,42.20379147,281.5568761,149.5023697,355.1714771,harm,640,447
harm-343.jpg,251.492891,157.8539898,357.6540284,229.5713073,harm,640,447
harm-343.jpg,383.436019,144.1935484,478.9810427,217.4286927,harm,640,447
harm-343.jpg,459.6445498,38.70458404,570.7345972,125.2207131,harm,640,447
harm-343.jpg,441.4454976,96.00254669,571.1137441,162.4074703,harm,640,447
harm-344.jpg,350.8293839,202.6298812,408.0805687,237.9193548,harm,640,447
harm-344.jpg,307.6066351,236.7809847,373.5781991,269.7937182,harm,640,447
harm-344.jpg,243.5308057,239.057725,298.507109,273.2088285,harm,640,447
harm-344.jpg,189.3127962,222.7410866,238.6018957,256.8921902,harm,640,447
harm-344.jpg,175.6635071,191.6256367,231.7772512,224.6383701,harm,640,447
harm-344.jpg,230.6398104,164.3047538,278.4123223,195.4202037,harm,640,447
harm-344.jpg,304.9526066,190.8667233,354.2417062,220.4643463,harm,640,447
harm-344.jpg,256.4218009,204.5271647,312.535545,237.5398981,harm,640,447
harm-344.jpg,214.7156398,184.4159593,274.6208531,216.6697793,harm,640,447
harm-345.jpg,196.6213018,155.9864177,271.6035503,277.1409168,harm,640,446
harm-345.jpg,251.5325444,99.57385399,309.852071,210.1273345,harm,640,446
harm-345.jpg,323.1065089,109.417657,464.3609467,199.9049236,harm,640,446
harm-345.jpg,329.1656805,163.5585739,450.6508876,264.6468591,harm,640,446
harm-345.jpg,291.6745562,65.87775891,397.7100592,176.8098472,harm,640,446
harm-346.jpg,35,94.10526316,114.6208531,139.6400679,harm,640,447
harm-346.jpg,88.45971564,154.8183362,181.3507109,219.3259762,harm,640,447
harm-346.jpg,121.4454976,226.9151104,185.9004739,265.2402377,harm,640,447
harm-346.jpg,177.5592417,98.65874363,257.5592417,163.9252971,harm,640,447
harm-346.jpg,243.1516588,75.13242784,293.957346,114.975382,harm,640,447
harm-346.jpg,315.9478673,72.4762309,378.507109,114.5959253,harm,640,447
harm-346.jpg,532.4407583,26.18251273,597.6540284,69.06112054,harm,640,447
harm-346.jpg,457.3696682,78.92699491,538.1279621,124.4617997,harm,640,447
harm-346.jpg,572.2511848,148.7470289,616.9905213,186.3132428,harm,640,447
harm-346.jpg,574.5260664,214.393039,635.5687204,273.2088285,harm,640,447
harm-346.jpg,534.3364929,282.3157895,598.7914692,333.1629881,harm,640,447
harm-346.jpg,471.7772512,304.7037351,538.1279621,350.6179966,harm,640,447
harm-346.jpg,314.4312796,332.024618,394.4312796,405.2597623,harm,640,447
harm-346.jpg,237.464455,268.655348,333.3886256,339.9932088,harm,640,447
harm-346.jpg,326.943128,243.9906621,422.1090047,294.4584041,harm,640,447
harm-346.jpg,378.507109,281.9363328,467.2274882,361.6222411,harm,640,447
harm-346.jpg,319.3601896,187.0721562,393.2938389,237.5398981,harm,640,447
harm-346.jpg,352.7251185,119.9083192,431.9668246,184.4159593,harm,640,447
harm-346.jpg,443.7203791,116.1137521,516.8957346,171.1349745,harm,640,447
harm-346.jpg,246.563981,172.2733447,312.1563981,216.2903226,harm,640,447
harm-346.jpg,189.6919431,188.2105263,289.4075829,261.4456706,harm,640,447
harm-346.jpg,263.2464455,115.3548387,356.5165877,179.8624788,harm,640,447
harm-346.jpg,409.478673,213.6341256,499.0758294,280.4185059,harm,640,447
harm-346.jpg,504.7630332,181.7597623,573.0094787,237.5398981,harm,640,447
harm-346.jpg,588.5545024,275.1061121,633.6729858,316.466893,harm,640,447
harm-347.jpg,196.9636744,163.1511036,760.4286425,560.5229202,harm,970,728
harm-348.jpg,35.68152031,39.41935484,597.6736566,407.1935484,harm,640,494
harm-349.jpg,47.53453039,151.2580645,577.9212707,344.5322581,harm,640,521
harm-35.jpg,315.9891244,12.3089983,602.0100496,237.8098472,harm,894,580
harm-35.jpg,622.1939703,174.295416,890.9847192,452.9711375,harm,894,580
harm-35.jpg,300.7281112,326.434635,584.2875826,565.229202,harm,894,580
harm-35.jpg,8.307406388,144.75382,289.8977148,381.5789474,harm,894,580
harm-350.jpg,51.95437731,84.07894737,592.1270037,349.7368421,harm,640,465
harm-351.jpg,80.22535211,92.25229117,170.6666667,176.9878681,harm,640,250
harm-351.jpg,180.8826291,90.44940655,269.8215962,182.9974835,harm,640,250
harm-351.jpg,277.6338028,86.24267578,363.8685446,181.4950796,harm,640,250
harm-351.jpg,371.9812207,83.83882963,461.2206573,182.3965219,harm,640,250
harm-351.jpg,471.7370892,80.83402194,558.8732394,182.6970027,harm,640,250
harm-352.jpg,56.23222749,94.86417657,602.5829384,311.5339559,harm,640,447
harm-353.jpg,138.7677725,83.85993209,495.2843602,352.1358234,harm,640,447
harm-354.jpg,433.8108883,505.1612903,643.782235,710.5263158,harm,1920,1080
harm-354.jpg,663.9541547,408.8964346,970.2005731,691.2733447,harm,1920,1080
harm-354.jpg,1037.13467,425.3989813,1344.297994,721.5280136,harm,1920,1080
harm-354.jpg,642.8653295,121.9354839,1058.223496,356.6383701,harm,1920,1080
harm-354.jpg,340.286533,306.2139219,778.5673352,529.9151104,harm,1920,1080
harm-354.jpg,968.3667622,293.3786078,1188.424069,438.2342954,harm,1920,1080
harm-354.jpg,1244.355301,364.8896435,1384.527221,460.237691,harm,1920,1080
harm-354.jpg,1116.905444,246.6213922,1262.69341,342.8862479,harm,1920,1080
harm-355.jpg,64.74206349,82.97113752,482.0260141,441.901528,harm,520,540
harm-356.jpg,210.1658768,47.05263158,409.5971564,330.1273345,harm,640,447
harm-356.jpg,386.8483412,46.29371817,565.0473934,335.4397284,harm,640,447
harm-357.jpg,54.19383446,651.3412564,221.7154561,772.8777589,harm,873,1390
harm-357.jpg,313.734375,577.0033956,500.1316723,769.3378608,harm,873,1390
harm-357.jpg,129.6965372,756.3582343,368.0019426,979.3718166,harm,873,1390
harm-357.jpg,325.5316723,901.4940577,493.0532939,1063.149406,harm,873,1390
harm-357.jpg,633.4411318,645.4414261,837.534375,829.516129,harm,873,1390
harm-357.jpg,516.6478885,307.9711375,737.257348,475.5263158,harm,873,1390
harm-357.jpg,4.645185811,147.4957555,108.461402,323.3106961,harm,873,1390
harm-358.jpg,105.1421801,240.1960951,292.4407583,396.1528014,harm,640,447
harm-358.jpg,235.5687204,149.1264856,439.92891,290.2843803,harm,640,447
harm-358.jpg,386.0900474,50.84719864,571.492891,192.7640068,harm,640,447
harm-359.jpg,408.9507257,319.7487267,663.7572175,542.9235993,harm,1300,956
harm-359.jpg,474.6810627,540.4889643,665.3801888,665.466893,harm,1300,956
harm-359.jpg,839.0381164,412.2648557,1101.147979,625.7011885,harm,1300,956
harm-359.jpg,658.076818,288.098472,849.5874298,426.0611205,harm,1300,956
harm-359.jpg,636.9781913,423.6264856,816.3165184,609.4702886,harm,1300,956
harm-36.jpg,118.7979094,133.8539898,340.6794425,274.7724958,harm,640,438
harm-36.jpg,274.8954704,192.6010187,536.1730546,290.3887946,harm,640,438
harm-360.jpg,781.7138672,255.9040747,1038.463867,423.2572156,harm,1300,957
harm-360.jpg,524.1513672,372.0764007,763.8388672,512.6205433,harm,1300,957
harm-360.jpg,377.9013672,227.4702886,625.625,373.7011885,harm,1300,957
harm-360.jpg,624.0888672,573.5500849,1171.713867,647.4779287,harm,1300,957
harm-360.jpg,215.4013672,372.8887946,648.4638672,558.9269949,harm,1300,957
harm-360.jpg,297.4638672,383.4499151,427.4638672,672.6621392,harm,1300,957
harm-360.jpg,715.9013672,365.5772496,1212.338867,485.811545,harm,1300,957
harm-360.jpg,740.2763672,506.1213922,1271.651367,586.5483871,harm,1300,957
harm-361.jpg,253.3620587,174.1341256,488.0948831,276.229202,harm,1000,562
harm-361.jpg,611.1864862,145.9864177,685.1368678,197.9881154,harm,1000,562
harm-361.jpg,504.7933564,108.2971138,573.4956465,173.6570458,harm,1000,562
harm-361.jpg,187.522364,121.655348,446.1101503,193.2173175,harm,1000,562
harm-361.jpg,303.9345778,322.0288625,540.5757991,446.5466893,harm,1000,562
harm-361.jpg,223.781906,236.1544992,371.2055701,308.6706282,harm,1000,562
harm-361.jpg,760.041448,288.6332767,852.5986999,344.9286927,harm,1000,562
harm-361.jpg,609.7551885,406.9490662,747.1597686,474.6943973,harm,1000,562
harm-361.jpg,232.3696923,449.8862479,482.3696923,543.8709677,harm,1000,562
harm-361.jpg,860.2322877,260.9626486,925.5948831,293.4040747,harm,1000,562
harm-361.jpg,927.0261808,316.3039049,1000,369.2597623,harm,1000,562
harm-361.jpg,778.6483182,164.1154499,875.4994633,207.5297114,harm,1000,562
harm-361.jpg,643.152135,93.03056027,695.633051,122.6095076,harm,1000,562
harm-361.jpg,565.8620587,69.65365025,623.5910663,102.5721562,harm,1000,562
harm-361.jpg,371.6826694,65.83701188,462.3315243,98.75551783,harm,1000,562
harm-361.jpg,123.5910663,91.59932088,236.6635854,125.9490662,harm,1000,562
harm-361.jpg,816.8162572,48.18505942,933.7055701,98.75551783,harm,1000,562
harm-361.jpg,951.8353411,206.098472,1000,247.6044143,harm,1000,562
harm-362.jpg,43.02886248,98.44482173,716.4957555,678.6825127,harm,768,768
harm-363.jpg,247.7126289,168.1782683,528.0677262,394.3056027,harm,1100,742
harm-363.jpg,461.286512,286.5959253,771.2521478,547.3667233,harm,1100,742
harm-364.jpg,129.7451465,324.4906621,287.8432391,434.2275042,harm,866,1390
harm-364.jpg,280.76422,430.6876061,444.7614952,561.663837,harm,866,1390
harm-364.jpg,291.3827486,151.0356537,455.4168937,250.1528014,harm,866,1390
harm-364.jpg,221.8092643,240.713073,389.3091792,339.8302207,harm,866,1390
harm-364.jpg,463.6388794,424.7877759,646.5135388,559.3039049,harm,866,1390
harm-364.jpg,600.4999149,546.3242784,841.1865634,731.5789474,harm,866,1390
harm-364.jpg,424.7042745,266.672326,561.5653099,391.7487267,harm,866,1390
harm-364.jpg,532.0693971,93.21731749,730.2819312,215.9337861,harm,866,1390
harm-364.jpg,448.3010048,176.9949066,648.8732119,276.1120543,harm,866,1390
harm-364.jpg,733.8214407,313.8709677,866,438.9473684,harm,866,1390
harm-364.jpg,585.1620402,344.5500849,730.2819312,451.9269949,harm,866,1390
harm-364.jpg,680.7287977,454.286927,816.4099966,538.0645161,harm,866,1390
harm-364.jpg,769.2165361,96.75721562,866,250.1528014,harm,866,1390
harm-364.jpg,645.3337023,215.9337861,835.3242507,352.8098472,harm,866,1390
harm-365.jpg,61.63487047,500.7232598,393.5324984,653.2937182,harm,1300,956
harm-365.jpg,658.9263421,446.3497453,920.1866807,692.2478778,harm,1300,956
harm-365.jpg,951.0611735,547.7928693,1247.215395,683.3208829,harm,1300,956
harm-365.jpg,843.9070303,396.8455008,1206.641113,565.6468591,harm,1300,956
harm-365.jpg,107.8895521,418.7572156,352.1467306,508.8387097,harm,1300,956
harm-366.jpg,1153.892073,554.8599321,1395.534862,683.7860781,harm,2000,1125
harm-366.jpg,937.0821394,683.7860781,1279.011461,881.4728353,harm,2000,1125
harm-366.jpg,1182.545368,657.0458404,1509.192932,853.7775891,harm,2000,1125
harm-366.jpg,1174.904489,835.6324278,1567.454632,1025.679117,harm,2000,1125
harm-367.jpg,134.4324289,92.55093379,935.4033027,554.2657046,harm,1500,1225
harm-367.jpg,917.7195302,54.07470289,1441.991375,649.9363328,harm,1500,1225
harm-367.jpg,845.9442181,723.7691002,1122.643247,999.3421053,harm,1500,1225
harm-367.jpg,1288.038532,761.2054329,1470.077367,898.4719864,harm,1500,1225
harm-367.jpg,547.4005288,693.6120543,685.7500433,866.2351443,harm,1500,1225
harm-367.jpg,122.9899879,766.4049236,400.7292389,1005.581494,harm,1500,1225
harm-368.jpg,158.5092118,538.3047538,298.4345849,616.6714771,harm,1500,1099
harm-368.jpg,662.240555,206.1791171,790.0390625,288.2775891,harm,1500,1099
harm-368.jpg,1095.076376,351.7173175,1185.561451,438.4804754,harm,1500,1099
harm-368.jpg,1128.658465,564.4269949,1216.345033,673.5806452,harm,1500,1099
harm-368.jpg,728.4718983,627.8667233,869.3301073,723.0263158,harm,1500,1099
harm-368.jpg,684.6286147,697.8370119,783.5092118,779.9354839,harm,1500,1099
harm-368.jpg,335.7480177,558.8293718,472.8748834,654.9219015,harm,1500,1099
harm-368.jpg,512.9868237,542.9694397,613.7330924,622.2691002,harm,1500,1099
harm-368.jpg,97.8748834,639.0619694,258.3226446,744.483871,harm,1500,1099
harm-368.jpg,482.2032416,738.8862479,620.2629431,834.0458404,harm,1500,1099
harm-368.jpg,274.1808535,648.3913413,449.5539879,751.0144312,harm,1500,1099
harm-369.jpg,152.9146919,105.4889643,332.2511848,260.6867572,harm,640,447
harm-369.jpg,309.1232227,196.1791171,498.6966825,349.8590832,harm,640,447
harm-369.jpg,304.8341232,100.9354839,492.2511848,222.7410866,harm,640,447
harm-37.jpg,392.1348633,29.07470289,696.1286133,391.9269949,harm,1023,685
harm-37.jpg,593.8286133,298.8879457,978.825,508.8073005,harm,1023,685
harm-37.jpg,227.0598633,396.5789474,642.6536133,643.1324278,harm,1023,685
harm-37.jpg,216.0161133,231.434635,544.4223633,419.8387097,harm,1023,685
harm-37.jpg,10.83486328,329.7071307,229.3848633,591.9609508,harm,1023,685
harm-37.jpg,222.9911133,72.10526316,463.0473633,228.5271647,harm,1023,685
harm-370.jpg,0,98.79032258,287.1012483,502.270798,harm,1500,1225
harm-370.jpg,362.2410281,243.336163,476.6654386,332.7674024,harm,1500,1225
harm-370.jpg,250.9372833,596.901528,503.7112084,712.3302207,harm,1500,1225
harm-370.jpg,756.4851335,604.1808149,988.4546203,772.6443124,harm,1500,1225
harm-370.jpg,597.3311807,679.0534805,686.7902653,750.8064516,harm,1500,1225
harm-370.jpg,301.9081571,750.8064516,653.503164,1066.935484,harm,1500,1225
harm-370.jpg,736.7209171,987.9032258,937.4837465,1116.850594,harm,1500,1225
harm-370.jpg,21.04824029,875.5942275,346.6376994,1091.893039,harm,1500,1225
harm-370.jpg,392.4074636,277.6528014,949.9664095,581.303056,harm,1500,1225
harm-370.jpg,697.1924844,903.6714771,775.2091279,985.8234295,harm,1500,1225
harm-370.jpg,825.1397798,789.2826825,879.2313193,848.5568761,harm,1500,1225
harm-370.jpg,706.5544816,705.0509338,819.9386702,797.6018676,harm,1500,1225
harm-370.jpg,600.4518464,817.3599321,741.9220267,885.9932088,harm,1500,1225
harm-371.jpg,868.3975883,684.5500849,1103.451936,896.434635,harm,1125,1600
harm-371.jpg,716.2236753,551.4431239,854.8106318,835.3140917,harm,1125,1600
harm-371.jpg,569.4845448,664.1765705,735.2454144,931.7487267,harm,1125,1600
harm-371.jpg,174.1041101,467.2325976,504.2671535,764.6859083,harm,1125,1600
harm-371.jpg,572.2019361,135.8234295,687.6910666,248.5568761,harm,1125,1600
harm-371.jpg,430.8975883,243.1239389,546.3867188,346.3497453,harm,1125,1600
harm-371.jpg,625.1910666,335.483871,723.0171535,406.1120543,harm,1125,1600
harm-371.jpg,720.2997622,8.149405772,788.2345448,99.15110357,harm,1125,1600
harm-371.jpg,864.3215014,487.6061121,958.0715014,593.5483871,harm,1125,1600
harm-371.jpg,879.2671535,994.2275042,985.2454144,1117.826825,harm,1125,1600
harm-371.jpg,929.5388927,258.0645161,1013.778023,361.2903226,harm,1125,1600
harm-371.jpg,694.4845448,209.1680815,819.4845448,294.7368421,harm,1125,1600
